,Business,Class,Code
5612,"* al detall de productes de drogueria, perfume",2,GYPLTX67B
5613,"* al detall de productes de drogueria, perfume",2,GYPLTX67B
5621,"* al detall de productes de drogueria, perfume",4,GYPLTX67B
5625,"* al detall de productes de drogueria, perfume",4,GYPLTX67B
5627,"* al detall de productes de drogueria, perfume",3,GYPLTX67B
5628,"* al detall de productes de drogueria, perfume",4,GYPLTX67B
5678,"Altres activitats d'ensenyament (idiomes, etc)",6,CI1LDJ18U
5679,"Altres activitats d'ensenyament (idiomes, etc)",4,CI1LDJ18U
5680,"Altres activitats d'ensenyament (idiomes, etc)",4,CI1LDJ18U
5681,"Altres activitats d'ensenyament (idiomes, etc)",7,CI1LDJ18U
5682,"Altres activitats d'ensenyament (idiomes, etc)",8,CI1LDJ18U
5683,"Altres activitats d'ensenyament (idiomes, etc)",5,CI1LDJ18U
5684,"Altres activitats d'ensenyament (idiomes, etc)",7,CI1LDJ18U
5685,"Altres activitats d'ensenyament (idiomes, etc)",5,CI1LDJ18U
5686,"Altres activitats d'ensenyament (idiomes, etc)",5,CI1LDJ18U
5687,"Altres activitats d'ensenyament (idiomes, etc)",12,CI1LDJ18U
5688,"Altres activitats d'ensenyament (idiomes, etc)",0,CI1LDJ18U
5689,"Altres activitats d'ensenyament (idiomes, etc)",5,CI1LDJ18U
5690,"Altres activitats d'ensenyament (idiomes, etc)",7,CI1LDJ18U
5691,"Altres activitats d'ensenyament (idiomes, etc)",8,CI1LDJ18U
5692,"Altres activitats d'ensenyament (idiomes, etc)",7,CI1LDJ18U
5693,"Altres activitats d'ensenyament (idiomes, etc)",5,CI1LDJ18U
5694,"Altres activitats d'ensenyament (idiomes, etc)",6,CI1LDJ18U
5695,"Altres activitats d'ensenyament (idiomes, etc)",7,CI1LDJ18U
5696,"Altres activitats d'ensenyament (idiomes, etc)",7,CI1LDJ18U
5697,"Altres activitats d'ensenyament (idiomes, etc)",5,CI1LDJ18U
5698,"Altres activitats d'ensenyament (idiomes, etc)",8,CI1LDJ18U
5699,"Altres activitats d'ensenyament (idiomes, etc)",6,CI1LDJ18U
5700,"Altres activitats d'ensenyament (idiomes, etc)",4,CI1LDJ18U
5701,"Altres activitats d'ensenyament (idiomes, etc)",0,CI1LDJ18U
5702,"Altres activitats d'ensenyament (idiomes, etc)",7,CI1LDJ18U
5703,"* material i aparells elèctrics, electrodomèsti",2,MWIQR4ZQD
5704,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5705,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5706,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5709,"* material i aparells elèctrics, electrodomèsti",2,MWIQR4ZQD
5710,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5713,"* material i aparells elèctrics, electrodomèsti",2,MWIQR4ZQD
5715,"* material i aparells elèctrics, electrodomèsti",2,MWIQR4ZQD
5717,"* material i aparells elèctrics, electrodomèsti",2,MWIQR4ZQD
5719,"* material i aparells elèctrics, electrodomèsti",2,MWIQR4ZQD
5720,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5721,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5722,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5723,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5727,"* material i aparells elèctrics, electrodomèsti",2,MWIQR4ZQD
5728,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5729,"* material i aparells elèctrics, electrodomèsti",2,MWIQR4ZQD
5730,"* material i aparells elèctrics, electrodomèsti",2,MWIQR4ZQD
5733,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5734,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5735,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5737,"* material i aparells elèctrics, electrodomèsti",2,MWIQR4ZQD
5740,"* material i aparells elèctrics, electrodomèsti",0,MWIQR4ZQD
5743,"* material i aparells elèctrics, electrodomèsti",2,MWIQR4ZQD
5744,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5745,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5749,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5750,"* material i aparells elèctrics, electrodomèsti",0,MWIQR4ZQD
5753,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5756,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5757,"* material i aparells elèctrics, electrodomèsti",1,MWIQR4ZQD
5764,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5765,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",2,5GKTQWG7F
5766,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5767,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5768,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5769,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5770,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",0,5GKTQWG7F
5771,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",0,5GKTQWG7F
5772,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5773,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",0,5GKTQWG7F
5774,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",0,5GKTQWG7F
5775,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",0,5GKTQWG7F
5776,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5777,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",3,5GKTQWG7F
5778,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",0,5GKTQWG7F
5779,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",0,5GKTQWG7F
5780,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",2,5GKTQWG7F
5781,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5782,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5783,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",0,5GKTQWG7F
5784,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5785,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5786,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5787,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",6,5GKTQWG7F
5788,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5789,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",0,5GKTQWG7F
5790,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5791,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5792,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",0,5GKTQWG7F
5793,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5794,"PARTITS POLITICS, ASSOCIACIONS, ONG, ETC...",1,5GKTQWG7F
5795,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5796,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5797,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5798,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5799,"* al detall de carns fresques, congelades, des",4,SCE8UFIVG
5800,"* al detall de carns fresques, congelades, des",4,SCE8UFIVG
5801,"* al detall de carns fresques, congelades, des",4,SCE8UFIVG
5802,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5803,"* al detall de carns fresques, congelades, des",4,SCE8UFIVG
5804,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5805,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5806,"* al detall de carns fresques, congelades, des",6,SCE8UFIVG
5807,"* al detall de carns fresques, congelades, des",4,SCE8UFIVG
5808,"* al detall de carns fresques, congelades, des",4,SCE8UFIVG
5809,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5810,"* al detall de carns fresques, congelades, des",4,SCE8UFIVG
5811,"* al detall de carns fresques, congelades, des",3,SCE8UFIVG
5812,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5813,"* al detall de carns fresques, congelades, des",3,SCE8UFIVG
5814,"* al detall de carns fresques, congelades, des",4,SCE8UFIVG
5815,"* al detall de carns fresques, congelades, des",3,SCE8UFIVG
5816,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5817,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5818,"* al detall de carns fresques, congelades, des",4,SCE8UFIVG
5819,"* al detall de carns fresques, congelades, des",4,SCE8UFIVG
5820,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5821,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5822,"* al detall de carns fresques, congelades, des",4,SCE8UFIVG
5823,"* al detall de carns fresques, congelades, des",4,SCE8UFIVG
5824,"* al detall de carns fresques, congelades, des",5,SCE8UFIVG
5825,"* al detall de carns fresques, congelades, des",6,SCE8UFIVG
6009,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6010,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6011,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6012,"* Construcció completa, reparació i conservaci",1,1BFYG7WFG
6013,"* Construcció completa, reparació i conservaci",3,1BFYG7WFG
6014,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6015,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6016,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6017,"* Construcció completa, reparació i conservaci",4,1BFYG7WFG
6018,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6019,"* Construcció completa, reparació i conservaci",3,1BFYG7WFG
6020,"* Construcció completa, reparació i conservaci",4,1BFYG7WFG
6021,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6022,"* Construcció completa, reparació i conservaci",1,1BFYG7WFG
6023,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6024,"* Construcció completa, reparació i conservaci",3,1BFYG7WFG
6025,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6026,"* Construcció completa, reparació i conservaci",1,1BFYG7WFG
6027,"* Construcció completa, reparació i conservaci",3,1BFYG7WFG
6028,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6029,"* Construcció completa, reparació i conservaci",4,1BFYG7WFG
6030,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6031,"* Construcció completa, reparació i conservaci",1,1BFYG7WFG
6032,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6033,"* Construcció completa, reparació i conservaci",3,1BFYG7WFG
6034,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6035,"* Construcció completa, reparació i conservaci",1,1BFYG7WFG
6036,"* Construcció completa, reparació i conservaci",2,1BFYG7WFG
6037,"* Construcció completa, reparació i conservaci",1,1BFYG7WFG
6038,"* Construcció completa, reparació i conservaci",0,1BFYG7WFG
6069,"* d'articles de ferreteria, regal...",2,QLJDB0GKC
6070,"* d'articles de ferreteria, regal...",0,QLJDB0GKC
6071,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6072,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6073,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6074,"* d'articles de ferreteria, regal...",0,QLJDB0GKC
6075,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6076,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6077,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6078,"* d'articles de ferreteria, regal...",2,QLJDB0GKC
6079,"* d'articles de ferreteria, regal...",2,QLJDB0GKC
6080,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6081,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6082,"* d'articles de ferreteria, regal...",0,QLJDB0GKC
6083,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6084,"* d'articles de ferreteria, regal...",0,QLJDB0GKC
6085,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6086,"* d'articles de ferreteria, regal...",2,QLJDB0GKC
6087,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6088,"* d'articles de ferreteria, regal...",0,QLJDB0GKC
6089,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6090,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6091,"* d'articles de ferreteria, regal...",0,QLJDB0GKC
6092,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6093,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6094,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6095,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6096,"* d'articles de ferreteria, regal...",2,QLJDB0GKC
6097,"* d'articles de ferreteria, regal...",1,QLJDB0GKC
6098,"* d'articles de ferreteria, regal...",0,QLJDB0GKC
6099,"Serveis en cafès i bars, amb i sense menjar",10,HDIP4ZF6N
6100,"Serveis en cafès i bars, amb i sense menjar",0,HDIP4ZF6N
6101,"Serveis en cafès i bars, amb i sense menjar",8,HDIP4ZF6N
6102,"Serveis en cafès i bars, amb i sense menjar",28,HDIP4ZF6N
6103,"Serveis en cafès i bars, amb i sense menjar",-10,HDIP4ZF6N
6104,"Serveis en cafès i bars, amb i sense menjar",23,HDIP4ZF6N
6105,"Serveis en cafès i bars, amb i sense menjar",0,HDIP4ZF6N
6106,"Serveis en cafès i bars, amb i sense menjar",11,HDIP4ZF6N
6107,"Serveis en cafès i bars, amb i sense menjar",4,HDIP4ZF6N
6169,"Serveis en cafès i bars, amb i sense menjar",13,MSELYW7TY
6170,"Serveis en cafès i bars, amb i sense menjar",14,MSELYW7TY
6171,"Serveis en cafès i bars, amb i sense menjar",22,MSELYW7TY
6172,"Serveis en cafès i bars, amb i sense menjar",13,MSELYW7TY
6173,"Serveis en cafès i bars, amb i sense menjar",54,MSELYW7TY
6174,"Serveis en cafès i bars, amb i sense menjar",0,MSELYW7TY
6175,"Serveis en cafès i bars, amb i sense menjar",0,MSELYW7TY
6176,"Serveis en cafès i bars, amb i sense menjar",40,MSELYW7TY
6177,"Serveis en cafès i bars, amb i sense menjar",35,MSELYW7TY
6178,"Serveis en cafès i bars, amb i sense menjar",35,MSELYW7TY
6179,"Serveis en cafès i bars, amb i sense menjar",33,MSELYW7TY
6180,"Serveis en cafès i bars, amb i sense menjar",8,MSELYW7TY
6181,"Serveis en cafès i bars, amb i sense menjar",5,MSELYW7TY
6277,"* de mobles, excepte els d'oficina",1,YXMHRDZQ8
6278,"* de mobles, excepte els d'oficina",3,YXMHRDZQ8
6279,"* de mobles, excepte els d'oficina",2,YXMHRDZQ8
6280,"* de mobles, excepte els d'oficina",2,YXMHRDZQ8
6281,"* de mobles, excepte els d'oficina",0,YXMHRDZQ8
6282,"* de mobles, excepte els d'oficina",1,YXMHRDZQ8
6283,"* de mobles, excepte els d'oficina",2,YXMHRDZQ8
6284,"* de mobles, excepte els d'oficina",1,YXMHRDZQ8
6285,"* de mobles, excepte els d'oficina",0,YXMHRDZQ8
6286,"* de mobles, excepte els d'oficina",2,YXMHRDZQ8
6287,"* de mobles, excepte els d'oficina",0,YXMHRDZQ8
6288,"* de mobles, excepte els d'oficina",0,YXMHRDZQ8
6289,"* de mobles, excepte els d'oficina",0,YXMHRDZQ8
6290,"* de mobles, excepte els d'oficina",3,YXMHRDZQ8
6291,"* de mobles, excepte els d'oficina",1,YXMHRDZQ8
6292,"* de mobles, excepte els d'oficina",4,YXMHRDZQ8
6293,"* de mobles, excepte els d'oficina",0,YXMHRDZQ8
6294,"* de mobles, excepte els d'oficina",0,YXMHRDZQ8
6295,"* de mobles, excepte els d'oficina",2,YXMHRDZQ8
6296,"* de mobles, excepte els d'oficina",2,YXMHRDZQ8
6297,"* de mobles, excepte els d'oficina",1,YXMHRDZQ8
6298,"* de mobles, excepte els d'oficina",3,YXMHRDZQ8
6299,"* de mobles, excepte els d'oficina",3,YXMHRDZQ8
6300,"* de mobles, excepte els d'oficina",6,YXMHRDZQ8
6301,"* de mobles, excepte els d'oficina",1,YXMHRDZQ8
6302,"* de mobles, excepte els d'oficina",1,YXMHRDZQ8
6303,"* de mobles, excepte els d'oficina",1,YXMHRDZQ8
6304,"* de mobles, excepte els d'oficina",0,YXMHRDZQ8
6305,"* de mobles, excepte els d'oficina",2,YXMHRDZQ8
6306,"* de mobles, excepte els d'oficina",3,YXMHRDZQ8
6307,"* de mobles, excepte els d'oficina",3,YXMHRDZQ8
6404,"* Petits treballs de construcció (paleta, etc.",1,0PGUNM9DK
6405,"* Petits treballs de construcció (paleta, etc.",1,0PGUNM9DK
6406,"* Petits treballs de construcció (paleta, etc.",1,0PGUNM9DK
6407,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6408,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6409,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6410,"* Petits treballs de construcció (paleta, etc.",1,0PGUNM9DK
6411,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6412,"* Petits treballs de construcció (paleta, etc.",1,0PGUNM9DK
6413,"* Petits treballs de construcció (paleta, etc.",1,0PGUNM9DK
6414,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6415,"* Petits treballs de construcció (paleta, etc.",1,0PGUNM9DK
6416,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6417,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6418,"* Petits treballs de construcció (paleta, etc.",1,0PGUNM9DK
6419,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6420,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6421,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6422,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6423,"* Petits treballs de construcció (paleta, etc.",1,0PGUNM9DK
6424,"* Petits treballs de construcció (paleta, etc.",2,0PGUNM9DK
6425,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6426,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6427,"* Petits treballs de construcció (paleta, etc.",1,0PGUNM9DK
6428,"* Petits treballs de construcció (paleta, etc.",1,0PGUNM9DK
6429,"* Petits treballs de construcció (paleta, etc.",1,0PGUNM9DK
6430,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6431,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6432,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6433,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6434,"* Petits treballs de construcció (paleta, etc.",0,0PGUNM9DK
6435,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6436,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6437,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6438,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6439,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6440,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6441,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6442,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6443,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6444,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6445,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6446,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6447,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6448,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6449,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6450,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6451,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6452,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6453,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6454,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6455,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6456,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6457,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6458,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6459,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6460,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6461,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6462,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6463,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6464,"Comerç al detall de medicaments, productes sanitar",0,XCPRU2KMM
6526,"* al detall de productes de drogueria, perfume",4,C45UXT90X
6527,"* al detall de productes de drogueria, perfume",7,C45UXT90X
6528,"* al detall de productes de drogueria, perfume",4,C45UXT90X
